timestamp,adjclose,volume,open,high,low,close
2021-05-12 00:00:00,0.009499999694526196,1099760,0.018709000200033188,0.023900000378489494,0.006649000104516745,0.009499999694526196
2021-05-13 00:00:00,0.008981999941170216,1358747,0.009500999934971333,0.012501999735832214,0.005018999800086021,0.008981999941170216
2021-05-14 00:00:00,0.013782000169157982,528168,0.008977999910712242,0.019992999732494354,0.008298000320792198,0.013782000169157982
2021-05-15 00:00:00,0.009348999708890915,147422,0.013779000379145145,0.014952999539673328,0.008747999556362629,0.009348999708890915
2021-05-16 00:00:00,0.011200999841094017,380604,0.009351000189781189,0.012671000324189663,0.007997999899089336,0.011200999841094017
2021-05-17 00:00:00,0.008151000365614891,210446,0.011202000081539154,0.011202000081539154,0.007598999887704849,0.008151000365614891
2021-05-18 00:00:00,0.0071000000461936,194384,0.008151000365614891,0.008326999843120575,0.005551000125706196,0.0071000000461936
2021-05-19 00:00:00,0.003998999949544668,229542,0.0071000000461936,0.007703999988734722,0.0019990000873804092,0.003998999949544668
2021-05-20 00:00:00,0.0049390001222491264,147040,0.004000000189989805,0.005998999811708927,0.003000000026077032,0.0049390001222491264
2021-05-21 00:00:00,0.003601999953389168,100713,0.0049390001222491264,0.005113000050187111,0.003102000104263425,0.003601999953389168
2021-05-22 00:00:00,0.002991999965161085,119708,0.003601999953389168,0.00470300018787384,0.0021019999403506517,0.002991999965161085
2021-05-23 00:00:00,0.0021009999327361584,96003,0.002991999965161085,0.003333000000566244,0.0011500000255182385,0.0021009999327361584
2021-05-24 00:00:00,0.0035210000351071358,111225,0.0021009999327361584,0.004399999976158142,0.0021009999327361584,0.0035210000351071358
2021-05-25 00:00:00,0.0026499999221414328,28100,0.0035210000351071358,0.0038920000661164522,0.002500999951735139,0.0026499999221414328
2021-05-26 00:00:00,0.0030410001054406166,25590,0.0026499999221414328,0.0033919999841600657,0.0026000000070780516,0.0030410001054406166
2021-05-27 00:00:00,0.00266100000590086,60893,0.0030410001054406166,0.00304200011305511,0.002010999945923686,0.00266100000590086
2021-05-28 00:00:00,0.0019000000320374966,26723,0.00266100000590086,0.0027520000003278255,0.0019000000320374966,0.0019000000320374966
2021-05-29 00:00:00,0.001979999942705035,16198,0.0019000000320374966,0.002300000051036477,0.0016700000269338489,0.001979999942705035
2021-05-30 00:00:00,0.0029279999434947968,62836,0.001979999942705035,0.0034580000210553408,0.0017989999614655972,0.0029279999434947968
