timestamp,adjclose,low,open,volume,close,high
2020-01-09 00:00:00,0.21820800006389618,0.21318699419498444,0.2204660028219223,41224916,0.21820800006389618,0.22092899680137634
2020-01-10 00:00:00,0.20198799669742584,0.2007559984922409,0.2178869992494583,19887030,0.20198799669742584,0.23592999577522278
2020-01-11 00:00:00,0.1696850061416626,0.16851100325584412,0.20198799669742584,13413120,0.1696850061416626,0.20273999869823456
2020-01-12 00:00:00,0.16726799309253693,0.15980200469493866,0.17048899829387665,11203259,0.16726799309253693,0.17587199807167053
2020-01-13 00:00:00,0.16763900220394135,0.15815499424934387,0.16677799820899963,12567148,0.16763900220394135,0.1801690012216568
2020-01-14 00:00:00,0.1458970010280609,0.14450399577617645,0.1676200032234192,11894047,0.1458970010280609,0.1695680022239685
2020-01-15 00:00:00,0.13183900713920593,0.12875500321388245,0.14552000164985657,10985436,0.13183900713920593,0.1462409943342209
2020-01-16 00:00:00,0.11903200298547745,0.11734899878501892,0.13189899921417236,9375598,0.11903200298547745,0.15279899537563324
2020-01-17 00:00:00,0.12166699767112732,0.11580400168895721,0.11830700188875198,7996537,0.12166699767112732,0.12752899527549744
2020-01-18 00:00:00,0.12680399417877197,0.11865399777889252,0.1213340014219284,7046880,0.12680399417877197,0.12680399417877197
2020-01-19 00:00:00,0.11376500129699707,0.11042699962854385,0.1267170011997223,7479868,0.11376500129699707,0.12882299721240997
2020-01-20 00:00:00,0.10969699919223785,0.10737600177526474,0.11376500129699707,5146966,0.10969699919223785,0.11508499830961227
2020-01-21 00:00:00,0.1258070021867752,0.10890799760818481,0.10919400304555893,9157239,0.1258070021867752,0.1260399967432022
2020-01-22 00:00:00,0.12980100512504578,0.12474499642848969,0.12566600739955902,11482297,0.12980100512504578,0.14628300070762634
2020-01-23 00:00:00,0.1284559965133667,0.12255900353193283,0.12996800243854523,7589947,0.1284559965133667,0.13293300569057465
2020-01-24 00:00:00,0.12175499647855759,0.11827799677848816,0.1284559965133667,7184388,0.12175499647855759,0.13326400518417358
2020-01-25 00:00:00,0.11740200221538544,0.11580999940633774,0.12211400270462036,5315613,0.11740200221538544,0.12278400361537933
2020-01-26 00:00:00,0.11658000200986862,0.11314699798822403,0.11765500158071518,5286873,0.11658000200986862,0.11969699710607529
2020-01-27 00:00:00,0.12010999768972397,0.11646299809217453,0.1165509968996048,5936396,0.12010999768972397,0.12489800155162811
2020-01-28 00:00:00,0.11111599951982498,0.11111599951982498,0.12052100151777267,6020590,0.11111599951982498,0.12052100151777267
2020-01-29 00:00:00,0.10844600200653076,0.10657099634408951,0.11132600158452988,5264141,0.10844600200653076,0.11270499974489212
2020-01-30 00:00:00,0.11029800027608871,0.10321500152349472,0.10839799791574478,5611554,0.11029800027608871,0.1108739972114563
2020-01-31 00:00:00,0.111674003303051,0.10422399640083313,0.11062899976968765,6578113,0.111674003303051,0.11649099737405777
2020-02-01 00:00:00,0.11133900284767151,0.10912100225687027,0.11208900064229965,6121798,0.11133900284767151,0.11359799653291702
2020-02-02 00:00:00,0.11794699728488922,0.11074700206518173,0.11132299900054932,7078271,0.11794699728488922,0.1284479945898056
2020-02-03 00:00:00,0.11489000171422958,0.1119529977440834,0.11794699728488922,7221184,0.11489000171422958,0.125
2020-02-04 00:00:00,0.11736299842596054,0.11289700120687485,0.11465100198984146,6890676,0.11736299842596054,0.1193389967083931
2020-02-05 00:00:00,0.12100599706172943,0.11091200262308121,0.117576003074646,6581661,0.12100599706172943,0.12143299728631973
2020-02-06 00:00:00,0.2453009933233261,0.11687099933624268,0.12109799683094025,70320606,0.2453009933233261,0.28169000148773193
2020-02-07 00:00:00,0.2190600037574768,0.21147799491882324,0.2551339864730835,44690322,0.2190600037574768,0.31955501437187195
2020-02-08 00:00:00,0.31161901354789734,0.21223099529743195,0.21964700520038605,48534232,0.31161901354789734,0.34807899594306946
2020-02-09 00:00:00,0.44338199496269226,0.28382301330566406,0.31161901354789734,85364648,0.44338199496269226,0.4558739960193634
2020-02-10 00:00:00,0.37630000710487366,0.3591200113296509,0.44219499826431274,48620093,0.37630000710487366,0.45443201065063477
2020-02-11 00:00:00,0.3458000123500824,0.3302989900112152,0.37753498554229736,29835404,0.3458000123500824,0.38291698694229126
2020-02-12 00:00:00,0.32378700375556946,0.3031350076198578,0.34613099694252014,37426510,0.32378700375556946,0.3972780108451843
2020-02-13 00:00:00,0.3285129964351654,0.30063098669052124,0.32378700375556946,31467865,0.3285129964351654,0.3459630012512207
2020-02-14 00:00:00,0.2828330099582672,0.276511013507843,0.3278909921646118,21424372,0.2828330099582672,0.3278909921646118
2020-02-15 00:00:00,0.2772899866104126,0.2709119915962219,0.2828330099582672,31994054,0.2772899866104126,0.37003299593925476
2020-02-16 00:00:00,0.28723299503326416,0.2559089958667755,0.27726098895072937,24990917,0.28723299503326416,0.32091501355171204
2020-02-17 00:00:00,0.32085201144218445,0.2819780111312866,0.2876259982585907,32023284,0.32085201144218445,0.34206199645996094
2020-02-18 00:00:00,0.326092004776001,0.31317999958992004,0.32048800587654114,28055643,0.326092004776001,0.36741799116134644
2020-02-19 00:00:00,0.3047940135002136,0.29829901456832886,0.32770898938179016,17146956,0.3047940135002136,0.33667999505996704
2020-02-20 00:00:00,0.2984989881515503,0.2776220142841339,0.305990993976593,20887048,0.2984989881515503,0.3083769977092743
2020-02-21 00:00:00,0.2867630124092102,0.2826229929924011,0.29886099696159363,15802120,0.2867630124092102,0.30803701281547546
2020-02-22 00:00:00,0.2831079959869385,0.28008899092674255,0.2877950072288513,17381286,0.2831079959869385,0.2950980067253113
2020-02-23 00:00:00,0.2866789996623993,0.2672159969806671,0.2831079959869385,28190417,0.2866789996623993,0.2929219901561737
2020-02-24 00:00:00,0.29295599460601807,0.2803179919719696,0.286668986082077,38764731,0.29295599460601807,0.3248029947280884
