timestamp,adjclose,open,low,volume,high,close
2022-01-11 00:00:00,0.2100760042667389,0.2189439982175827,0.16843199729919434,4211,0.22000400722026825,0.2100760042667389
2022-01-12 00:00:00,0.2500779926776886,0.21007700264453888,0.1684499979019165,14850,0.2931140065193176,0.2500779926776886
2022-01-13 00:00:00,0.290118008852005,0.2500779926776886,0.1723479926586151,22276,0.29013198614120483,0.290118008852005
2022-01-14 00:00:00,0.1850540041923523,0.2901189923286438,0.14002999663352966,24718,0.2901209890842438,0.1850540041923523
2022-01-15 00:00:00,0.2192090004682541,0.18505799770355225,0.1850470006465912,11062,0.26006901264190674,0.2192090004682541
2022-01-16 00:00:00,0.23978999257087708,0.21922799944877625,0.2000579982995987,19262,0.2398270070552826,0.23978999257087708
2022-01-17 00:00:00,0.23958800733089447,0.23979400098323822,0.20024700462818146,11090,0.2398429960012436,0.23958800733089447
2022-01-18 00:00:00,0.23509900271892548,0.23958399891853333,0.2030619978904724,17517,0.23969799280166626,0.23509900271892548
2022-01-19 00:00:00,0.23411500453948975,0.2350970059633255,0.21017399430274963,17386,0.23518499732017517,0.23411500453948975
2022-01-20 00:00:00,0.21385499835014343,0.2341119945049286,0.21017800271511078,12698,0.23509399592876434,0.21385499835014343
2022-01-21 00:00:00,0.21803900599479675,0.21385399997234344,0.21012000739574432,15417,0.234142005443573,0.21803900599479675
2022-01-22 00:00:00,0.22023500502109528,0.21804000437259674,0.20003800094127655,10597,0.22317799925804138,0.22023500502109528
2022-01-23 00:00:00,0.22030800580978394,0.2202340066432953,0.20510900020599365,5389,0.22042199969291687,0.22030800580978394
2022-01-24 00:00:00,0.21764500439167023,0.2203100025653839,0.20611700415611267,63703,0.2241169959306717,0.21764500439167023
2022-01-25 00:00:00,0.20429399609565735,0.21764600276947021,0.20001299679279327,525205,0.22126300632953644,0.20429399609565735
2022-01-26 00:00:00,0.21678400039672852,0.20429399609565735,0.20272399485111237,1221791,0.3302449882030487,0.21678400039672852
2022-01-27 00:00:00,0.21462999284267426,0.2167849987745285,0.20871199667453766,659336,0.2368279993534088,0.21462999284267426
2022-01-28 00:00:00,0.2195730060338974,0.21462899446487427,0.21366000175476074,502809,0.2195730060338974,0.2195730060338974
2022-01-29 00:00:00,0.22324100136756897,0.2195730060338974,0.21956700086593628,426546,0.22485999763011932,0.22324100136756897
2022-01-30 00:00:00,0.2258020043373108,0.22324100136756897,0.221342995762825,351915,0.22643700242042542,0.2258020043373108
2022-01-31 00:00:00,0.22859999537467957,0.2258020043373108,0.22161200642585754,570522,0.22901999950408936,0.22859999537467957
2022-02-01 00:00:00,0.2381110042333603,0.22859999537467957,0.2285650074481964,682993,0.2381639927625656,0.2381110042333603
2022-02-02 00:00:00,0.24226799607276917,0.23811300098896027,0.23739899694919586,865189,0.2442999929189682,0.24226799607276917
2022-02-03 00:00:00,0.2483759969472885,0.2422650009393692,0.2422579973936081,581472,0.24862200021743774,0.2483759969472885
2022-02-04 00:00:00,0.26214399933815,0.2483759969472885,0.2483759969472885,1411434,0.26305899024009705,0.26214399933815
2022-02-05 00:00:00,0.2715339958667755,0.26214399933815,0.26214399933815,840312,0.27216100692749023,0.2715339958667755
2022-02-06 00:00:00,0.2776300013065338,0.2715330123901367,0.27123498916625977,502094,0.2776300013065338,0.2776300013065338
2022-02-07 00:00:00,0.28672900795936584,0.277631014585495,0.2763569951057434,1068226,0.28680598735809326,0.28672900795936584
2022-02-08 00:00:00,0.3000200092792511,0.28672900795936584,0.28428399562835693,3869142,0.3000200092792511,0.3000200092792511
2022-02-09 00:00:00,0.31506699323654175,0.30000901222229004,0.29868000745773315,716006,0.31506699323654175,0.31506699323654175
2022-02-10 00:00:00,0.3130300045013428,0.3150629997253418,0.31135499477386475,1042603,0.31833499670028687,0.3130300045013428
2022-02-11 00:00:00,0.31744998693466187,0.3130300045013428,0.3109939992427826,732581,0.3195219933986664,0.31744998693466187
2022-02-12 00:00:00,0.321833997964859,0.31744998693466187,0.3165220022201538,657082,0.32404398918151855,0.321833997964859
2022-02-13 00:00:00,0.32669198513031006,0.321833997964859,0.3211100101470947,519117,0.3271009922027588,0.32669198513031006
2022-02-14 00:00:00,0.36285200715065,0.32669198513031006,0.32669198513031006,3738982,0.36285200715065,0.36285200715065
2022-02-15 00:00:00,0.388154000043869,0.36285200715065,0.3608419895172119,1732197,0.3901750147342682,0.388154000043869
2022-02-16 00:00:00,0.4217590093612671,0.388155996799469,0.38684698939323425,2564496,0.4246230125427246,0.4217590093612671
2022-02-17 00:00:00,0.4341470003128052,0.42174801230430603,0.4182249903678894,1531006,0.43580499291419983,0.4341470003128052
2022-02-18 00:00:00,0.44190898537635803,0.434145987033844,0.4322179853916168,1101416,0.4443399906158447,0.44190898537635803
2022-02-19 00:00:00,0.45501500368118286,0.44190800189971924,0.4416539967060089,1282664,0.45518699288368225,0.45501500368118286
2022-02-20 00:00:00,0.4527890086174011,0.45501500368118286,0.44519099593162537,1184777,0.4583820104598999,0.4527890086174011
2022-02-21 00:00:00,0.4590829908847809,0.4527890086174011,0.4504010081291199,1393592,0.4623500108718872,0.4590829908847809
2022-02-22 00:00:00,0.4677259922027588,0.4590829908847809,0.4509130120277405,921397,0.46790799498558044,0.4677259922027588
2022-02-23 00:00:00,0.4707080125808716,0.46772500872612,0.46556100249290466,1274667,0.4759179949760437,0.4707080125808716
2022-02-24 00:00:00,0.4574339985847473,0.4707080125808716,0.4477100074291229,2486564,0.47122201323509216,0.4574339985847473
2022-02-25 00:00:00,0.46528300642967224,0.4574339985847473,0.4541879892349243,1288562,0.46645399928092957,0.46528300642967224
2022-02-26 00:00:00,0.4606429934501648,0.46528300642967224,0.45959898829460144,1448564,0.46898800134658813,0.4606429934501648
