timestamp,adjclose,low,volume,close,high,open
2020-09-13 00:00:00,0.20130200684070587,0.08875799924135208,47724580,0.20130200684070587,0.20434600114822388,0.09076300263404846
2020-09-14 00:00:00,0.16746099293231964,0.1545799970626831,49823703,0.16746099293231964,0.2318049967288971,0.20149099826812744
2020-09-15 00:00:00,0.11922799795866013,0.11811800301074982,19775675,0.11922799795866013,0.18552899360656738,0.16746099293231964
2020-09-16 00:00:00,0.1532689929008484,0.11043199896812439,15774619,0.1532689929008484,0.15673400461673737,0.1190750002861023
2020-09-17 00:00:00,0.123710997402668,0.11771699786186218,11902218,0.123710997402668,0.15554699301719666,0.15450799465179443
2020-09-18 00:00:00,0.11366099864244461,0.10993599891662598,7348123,0.11366099864244461,0.12575699388980865,0.12379000335931778
2020-09-19 00:00:00,0.11902400106191635,0.10198000073432922,6654333,0.11902400106191635,0.12663200497627258,0.11377499997615814
2020-09-20 00:00:00,0.1189429983496666,0.11245299875736237,4742114,0.1189429983496666,0.12588100135326385,0.11889699846506119
2020-09-21 00:00:00,0.10334300249814987,0.09609799832105637,6053973,0.10334300249814987,0.11973799765110016,0.1189429983496666
2020-09-22 00:00:00,0.09698200225830078,0.09422499686479568,2949868,0.09698200225830078,0.10332299768924713,0.10332299768924713
2020-09-23 00:00:00,0.09351299703121185,0.09038399904966354,4030324,0.09351299703121185,0.10208699852228165,0.09728299826383591
2020-09-24 00:00:00,0.10215800255537033,0.09216500073671341,3837142,0.10215800255537033,0.10779599845409393,0.09347199648618698
2020-09-25 00:00:00,0.12005099654197693,0.10209300369024277,5149415,0.12005099654197693,0.1238659992814064,0.10225100070238113
2020-09-26 00:00:00,0.1157739982008934,0.1078760027885437,3686151,0.1157739982008934,0.12418600171804428,0.12005099654197693
2020-09-27 00:00:00,0.1062380000948906,0.10458000004291534,4487167,0.1062380000948906,0.1185849979519844,0.11548600345849991
2020-09-28 00:00:00,0.10848099738359451,0.10622800141572952,7076887,0.10848099738359451,0.11352399736642838,0.10626699775457382
2020-09-29 00:00:00,0.09885299950838089,0.09787300229072571,5336572,0.09885299950838089,0.10950300097465515,0.10848099738359451
2020-09-30 00:00:00,0.10120400041341782,0.09851299971342087,2428255,0.10120400041341782,0.10246899724006653,0.09892000257968903
2020-10-01 00:00:00,0.11171799898147583,0.10126999765634537,4439599,0.11171799898147583,0.11868800222873688,0.10126999765634537
2020-10-02 00:00:00,0.10511700063943863,0.09898000210523605,3695221,0.10511700063943863,0.11276599764823914,0.1116499975323677
2020-10-03 00:00:00,0.10420200228691101,0.10420200228691101,1894806,0.10420200228691101,0.10894899815320969,0.10512000322341919
2020-10-04 00:00:00,0.10563699901103973,0.0996600016951561,2834088,0.10563699901103973,0.1060670018196106,0.10437499731779099
2020-10-05 00:00:00,0.10446099936962128,0.10277900099754333,3718742,0.10446099936962128,0.10775599628686905,0.1056789979338646
2020-10-06 00:00:00,0.10335200279951096,0.10335200279951096,4154864,0.10335200279951096,0.1114870011806488,0.10444000363349915
2020-10-07 00:00:00,0.10354000329971313,0.09618300199508667,3603817,0.10354000329971313,0.1038379967212677,0.10330700129270554
2020-10-08 00:00:00,0.10499399900436401,0.09675200283527374,4886162,0.10499399900436401,0.10634399950504303,0.10354000329971313
2020-10-09 00:00:00,0.1118210032582283,0.10182300209999084,4579819,0.1118210032582283,0.11492700129747391,0.10500600188970566
2020-10-10 00:00:00,0.11505699902772903,0.11161600053310394,4699706,0.11505699902772903,0.12019599974155426,0.11175700277090073
2020-10-11 00:00:00,0.11448000371456146,0.11210600286722183,3467616,0.11448000371456146,0.11785300076007843,0.11495400220155716
2020-10-12 00:00:00,0.12804800271987915,0.11395599693059921,9917181,0.12804800271987915,0.14026999473571777,0.11437200009822845
2020-10-13 00:00:00,0.1313380002975464,0.1222200021147728,5226522,0.1313380002975464,0.13298699259757996,0.12784799933433533
2020-10-14 00:00:00,0.1400270015001297,0.12709499895572662,5518538,0.1400270015001297,0.14284999668598175,0.13109399378299713
2020-10-15 00:00:00,0.14759600162506104,0.13941900432109833,7089311,0.14759600162506104,0.1517850011587143,0.13987000286579132
2020-10-16 00:00:00,0.1383419930934906,0.13435900211334229,6953278,0.1383419930934906,0.15754300355911255,0.14750799536705017
2020-10-17 00:00:00,0.14362700283527374,0.13715900480747223,3092081,0.14362700283527374,0.14586800336837769,0.13834300637245178
2020-10-18 00:00:00,0.14775599539279938,0.14000500738620758,4296481,0.14775599539279938,0.1487549990415573,0.14322400093078613
2020-10-19 00:00:00,0.16557000577449799,0.14467200636863708,9871181,0.16557000577449799,0.1783130019903183,0.14773400127887726
2020-10-20 00:00:00,0.18125000596046448,0.1653369963169098,10765215,0.18125000596046448,0.19526299834251404,0.16548199951648712
2020-10-21 00:00:00,0.16272200644016266,0.16014300286769867,11650594,0.16272200644016266,0.19435100257396698,0.18183499574661255
2020-10-22 00:00:00,0.16019600629806519,0.15657000243663788,6461196,0.16019600629806519,0.1692579984664917,0.16271500289440155
2020-10-23 00:00:00,0.1711069941520691,0.1575929969549179,4953433,0.1711069941520691,0.1779790073633194,0.16019399464130402
2020-10-24 00:00:00,0.18373900651931763,0.16989700496196747,3790288,0.18373900651931763,0.19061599671840668,0.1711069941520691
2020-10-25 00:00:00,0.17256300151348114,0.1724119931459427,4462433,0.17256300151348114,0.1869249939918518,0.18373900651931763
2020-10-26 00:00:00,0.13337799906730652,0.13292400538921356,3116045,0.13337799906730652,0.1758909970521927,0.17256300151348114
2020-10-27 00:00:00,0.1347160041332245,0.13036200404167175,4551277,0.1347160041332245,0.14415499567985535,0.13337799906730652
2020-10-28 00:00:00,0.1219479963183403,0.11466500163078308,3018193,0.1219479963183403,0.13501200079917908,0.1347160041332245
2020-10-29 00:00:00,0.11130999773740768,0.11102200299501419,3554143,0.11130999773740768,0.12428800016641617,0.12194199860095978
2020-10-30 00:00:00,0.110725998878479,0.10072500258684158,3008300,0.110725998878479,0.11391899734735489,0.11130999773740768
2020-10-31 00:00:00,0.12043599784374237,0.10939899832010269,3492563,0.12043599784374237,0.1250459998846054,0.110725998878479
2020-11-01 00:00:00,0.11430799961090088,0.1095919981598854,3264288,0.11430799961090088,0.12242399901151657,0.12043599784374237
2020-11-02 00:00:00,0.10520199686288834,0.10273800045251846,4762001,0.10520199686288834,0.11501400172710419,0.11430799961090088
2020-11-03 00:00:00,0.09235300123691559,0.08821599930524826,4409623,0.09235300123691559,0.10619500279426575,0.10520199686288834
2020-11-04 00:00:00,0.08725199848413467,0.08355200290679932,4321813,0.08725199848413467,0.09402699768543243,0.09235300123691559
2020-11-05 00:00:00,0.09182900190353394,0.07770299911499023,5808627,0.09182900190353394,0.09611299633979797,0.08725199848413467
2020-11-06 00:00:00,0.09437499940395355,0.09044300019741058,3699933,0.09437499940395355,0.09553699940443039,0.0918549969792366
2020-11-07 00:00:00,0.0964139997959137,0.08841600269079208,5452567,0.0964139997959137,0.102012999355793,0.09437499940395355
2020-11-08 00:00:00,0.10839000344276428,0.09505899995565414,4371364,0.10839000344276428,0.11144699901342392,0.0964139997959137
2020-11-09 00:00:00,0.11250700056552887,0.10275900363922119,6470787,0.11250700056552887,0.11494600027799606,0.10839100182056427
2020-11-10 00:00:00,0.1223360002040863,0.10721299797296524,5303347,0.1223360002040863,0.1250230073928833,0.11250600218772888
2020-11-11 00:00:00,0.10887899994850159,0.1078220009803772,4730892,0.10887899994850159,0.12270499765872955,0.1223360002040863
2020-11-12 00:00:00,0.10950300097465515,0.10282199829816818,5822034,0.10950300097465515,0.11366499960422516,0.10889100283384323
2020-11-13 00:00:00,0.10010399669408798,0.09875699877738953,4026523,0.10010399669408798,0.1097949966788292,0.10949800163507462
2020-11-14 00:00:00,0.09673800319433212,0.09652099758386612,2267490,0.09673800319433212,0.10570699721574783,0.10010399669408798
2020-11-15 00:00:00,0.0919089987874031,0.09014400094747543,2753683,0.0919089987874031,0.098751001060009,0.09673900157213211
2020-11-16 00:00:00,0.09065400063991547,0.08993499726057053,3378557,0.09065400063991547,0.0954279974102974,0.0919089987874031
2020-11-17 00:00:00,0.08906900137662888,0.08743400126695633,5155156,0.08906900137662888,0.09562599658966064,0.08914999663829803
2020-11-18 00:00:00,0.08304399996995926,0.08217199891805649,6043800,0.08304399996995926,0.09094800055027008,0.08904699981212616
2020-11-19 00:00:00,0.08360499888658524,0.08029700070619583,4321687,0.08360499888658524,0.08642499893903732,0.08303900063037872
2020-11-20 00:00:00,0.08549199998378754,0.08205900341272354,4592210,0.08549199998378754,0.08918700367212296,0.08360400050878525
2020-11-21 00:00:00,0.08282999694347382,0.08164499700069427,4036550,0.08282999694347382,0.08559200167655945,0.08549000322818756
2020-11-22 00:00:00,0.08264599740505219,0.08084899932146072,5314883,0.08264599740505219,0.08590299636125565,0.08283200114965439
2020-11-23 00:00:00,0.08354400098323822,0.0816899985074997,5513786,0.08354400098323822,0.08694200217723846,0.08262799680233002
2020-11-24 00:00:00,0.0900460034608841,0.0827459990978241,8226990,0.0900460034608841,0.09410200268030167,0.08356399834156036
2020-11-25 00:00:00,0.08342500030994415,0.08328700065612793,5045776,0.08342500030994415,0.09181699901819229,0.0899519994854927
2020-11-26 00:00:00,0.07774899899959564,0.07474400103092194,5467629,0.07774899899959564,0.08366700261831284,0.08342500030994415
2020-11-27 00:00:00,0.07886900007724762,0.07719200104475021,4031410,0.07886900007724762,0.08075100183486938,0.07778800278902054
2020-11-28 00:00:00,0.07898899912834167,0.07830099761486053,3715950,0.07898899912834167,0.08206500113010406,0.07885199785232544
2020-11-29 00:00:00,0.08505900204181671,0.07831700146198273,3146022,0.08505900204181671,0.08602199703454971,0.0789870023727417
2020-11-30 00:00:00,0.08521799743175507,0.0815960019826889,3579728,0.08521799743175507,0.08732099831104279,0.08506699651479721
2020-12-01 00:00:00,0.08378200232982635,0.08176799863576889,6059799,0.08378200232982635,0.08755099773406982,0.08522400259971619
2020-12-02 00:00:00,0.08664300292730331,0.0827689990401268,4263910,0.08664300292730331,0.08967699855566025,0.0838100016117096
2020-12-03 00:00:00,0.09897500276565552,0.08654499799013138,7380804,0.09897500276565552,0.10621099919080734,0.08664499968290329
2020-12-04 00:00:00,0.09157700091600418,0.08851400017738342,6065536,0.09157700091600418,0.10336799919605255,0.09890799969434738
2020-12-05 00:00:00,0.09202200174331665,0.08774399757385254,3327967,0.09202200174331665,0.09414800256490707,0.09153400361537933
2020-12-06 00:00:00,0.0895249992609024,0.08776400238275528,2696121,0.0895249992609024,0.09227900207042694,0.09202499687671661
2020-12-07 00:00:00,0.0875220000743866,0.08705399930477142,2650090,0.0875220000743866,0.09183599799871445,0.08953399956226349
2020-12-08 00:00:00,0.08540099859237671,0.08466300368309021,3862076,0.08540099859237671,0.08974800258874893,0.08753500133752823
2020-12-09 00:00:00,0.08748099952936172,0.08234900236129761,3596764,0.08748099952936172,0.09027999639511108,0.08530499786138535
2020-12-10 00:00:00,0.092010997235775,0.0864579975605011,3274970,0.092010997235775,0.09221000224351883,0.0874210000038147
2020-12-11 00:00:00,0.08967600017786026,0.08563999831676483,5782573,0.08967600017786026,0.09741199761629105,0.09199900180101395
2020-12-12 00:00:00,0.09064900130033493,0.08960500359535217,3343198,0.09064900130033493,0.09382499754428864,0.08967600017786026
2020-12-13 00:00:00,0.09015099704265594,0.08864399790763855,4041163,0.09015099704265594,0.09309899806976318,0.0906430035829544
2020-12-14 00:00:00,0.09669200330972672,0.0899209976196289,3267752,0.09669200330972672,0.09669200330972672,0.09012900292873383
2020-12-15 00:00:00,0.09369900077581406,0.09141100198030472,3929285,0.09369900077581406,0.09723100066184998,0.09652400016784668
2020-12-16 00:00:00,0.094370998442173,0.09305500239133835,9113778,0.094370998442173,0.09723900258541107,0.09369900077581406
2020-12-17 00:00:00,0.09514900296926498,0.09095100313425064,8879939,0.09514900296926498,0.09542900323867798,0.09441199898719788
2020-12-18 00:00:00,0.10120599716901779,0.09389899671077728,4366277,0.10120599716901779,0.10260900110006332,0.09521599858999252
2020-12-19 00:00:00,0.1057410016655922,0.09954699873924255,5886534,0.1057410016655922,0.10952500253915787,0.10118299722671509
2020-12-20 00:00:00,0.09791599959135056,0.09791599959135056,3998875,0.09791599959135056,0.10700999945402145,0.10570500046014786
2020-12-21 00:00:00,0.08801700174808502,0.08800999820232391,6213723,0.08801700174808502,0.09792400151491165,0.09792400151491165
2020-12-22 00:00:00,0.08605299890041351,0.08352600038051605,8475270,0.08605299890041351,0.08946199715137482,0.08798400312662125
2020-12-23 00:00:00,0.08110400289297104,0.08110400289297104,10473797,0.08110400289297104,0.09631700068712234,0.08600199967622757
