timestamp,adjclose,close,low,volume,high,open
2021-03-24 00:00:00,2.1612401008605957,2.1612401008605957,1.995002031326294,31994447,21.294593811035156,19.445724487304688
2021-03-25 00:00:00,2.5895979404449463,2.5895979404449463,1.3784879446029663,9526424,2.5919909477233887,2.1612389087677
2021-03-26 00:00:00,4.231537818908691,4.231537818908691,2.398672103881836,13109759,4.615703105926514,2.591295003890991
2021-03-27 00:00:00,3.6983280181884766,3.6983280181884766,2.576448917388916,13939624,4.240067005157471,4.232390880584717
2021-03-28 00:00:00,4.5860371589660645,4.5860371589660645,3.2753520011901855,12890113,4.67832088470459,3.6980650424957275
2021-03-29 00:00:00,5.269845962524414,5.269845962524414,4.062796115875244,18316644,6.363502025604248,4.593710899353027
2021-03-30 00:00:00,5.339512825012207,5.339512825012207,4.693088054656982,13774007,5.653384208679199,5.269697189331055
2021-03-31 00:00:00,5.042111873626709,5.042111873626709,4.991736888885498,15058763,5.914337158203125,5.338173866271973
2021-04-01 00:00:00,4.658401012420654,4.658401012420654,3.791672945022583,19712337,5.363430023193359,5.048316955566406
2021-04-02 00:00:00,6.94770622253418,6.94770622253418,4.6519999504089355,252521916,9.978583335876465,4.65723991394043
2021-04-03 00:00:00,5.742806911468506,5.742806911468506,5.728576183319092,89599397,8.440458297729492,6.943304061889648
2021-04-04 00:00:00,5.695537090301514,5.695537090301514,5.527975082397461,56040992,6.189578056335449,5.711610794067383
2021-04-05 00:00:00,4.838911056518555,4.838911056518555,4.737064838409424,59092309,5.701725959777832,5.698737144470215
2021-04-06 00:00:00,3.9332311153411865,3.9332311153411865,3.858238935470581,45660200,4.915021896362305,4.861339092254639
2021-04-07 00:00:00,3.5175769329071045,3.5175769329071045,3.306684970855713,44232694,4.323915004730225,3.9267001152038574
2021-04-08 00:00:00,3.5105249881744385,3.5105249881744385,3.4375159740448,47626552,3.952544927597046,3.517573118209839
2021-04-09 00:00:00,4.374814987182617,4.374814987182617,3.487720012664795,110534544,5.123455047607422,3.510457992553711
2021-04-10 00:00:00,3.8558249473571777,3.8558249473571777,3.7457330226898193,65519571,4.929099082946777,4.387851238250732
2021-04-11 00:00:00,4.341815948486328,4.341815948486328,3.6585469245910645,50860946,4.4076690673828125,3.8518729209899902
2021-04-12 00:00:00,4.403580188751221,4.403580188751221,4.105757236480713,53674058,4.65313720703125,4.310401916503906
2021-04-13 00:00:00,3.918191909790039,3.918191909790039,3.766637086868286,50549088,4.4857258796691895,4.418737888336182
2021-04-14 00:00:00,3.55935001373291,3.55935001373291,3.404995918273926,39796297,3.999988079071045,3.942095994949341
2021-04-15 00:00:00,3.383981943130493,3.383981943130493,3.3520760536193848,38179129,3.5883049964904785,3.5426089763641357
2021-04-16 00:00:00,2.910922050476074,2.910922050476074,2.825150966644287,33427570,3.3908729553222656,3.381983995437622
2021-04-17 00:00:00,2.8561880588531494,2.8561880588531494,2.824781894683838,26579522,3.1024270057678223,2.9138169288635254
2021-04-18 00:00:00,2.4627909660339355,2.4627909660339355,2.2256081104278564,25816694,2.864542007446289,2.84946608543396
2021-04-19 00:00:00,2.4674460887908936,2.4674460887908936,2.3511219024658203,39636529,3.0952870845794678,2.460283041000366
2021-04-20 00:00:00,2.7077910900115967,2.7077910900115967,2.1305201053619385,23653137,2.7077910900115967,2.465675115585327
2021-04-21 00:00:00,2.2820990085601807,2.2820990085601807,2.255078077316284,23859465,2.872714042663574,2.698823928833008
2021-04-22 00:00:00,1.9247150421142578,1.9247150421142578,1.8698619604110718,23925608,2.404007911682129,2.2768681049346924
2021-04-23 00:00:00,1.818884015083313,1.818884015083313,1.633800983428955,14469279,1.9596459865570068,1.9332189559936523
2021-04-24 00:00:00,1.5852030515670776,1.5852030515670776,1.5398720502853394,12323766,1.8197230100631714,1.8192720413208008
2021-04-25 00:00:00,1.5382959842681885,1.5382959842681885,1.4541200399398804,13185459,1.7608040571212769,1.5848530530929565
2021-04-26 00:00:00,1.8793779611587524,1.8793779611587524,1.5202720165252686,20490214,1.8892240524291992,1.543179988861084
2021-04-27 00:00:00,1.8972599506378174,1.8972599506378174,1.8281660079956055,23420870,2.068131923675537,1.8741190433502197
2021-04-28 00:00:00,2.4642789363861084,2.4642789363861084,1.7721619606018066,70696443,2.6588449478149414,1.9031260013580322
2021-04-29 00:00:00,2.6498780250549316,2.6498780250549316,2.2637569904327393,140547603,3.1450839042663574,2.4601290225982666
2021-04-30 00:00:00,2.6106889247894287,2.6106889247894287,2.4359610080718994,56408679,2.7827210426330566,2.6518919467926025
2021-05-01 00:00:00,2.542480945587158,2.542480945587158,2.3787879943847656,37091920,2.698199987411499,2.5970299243927
2021-05-02 00:00:00,3.089318037033081,3.089318037033081,2.383167028427124,169561672,3.48547101020813,2.5442869663238525
2021-05-03 00:00:00,3.0954699516296387,3.0954699516296387,2.9601199626922607,165910821,3.79044508934021,3.0984139442443848
