timestamp,adjclose,volume,high,open,close,low
2019-02-20 00:00:00,0.013944000005722046,21285,0.013944000005722046,0.013686999678611755,0.013944000005722046,0.012954000383615494
2019-02-21 00:00:00,0.013330000452697277,40532,0.014303999952971935,0.013938000425696373,0.013330000452697277,0.011090000160038471
2019-02-22 00:00:00,0.013670999556779861,28136,0.01408500038087368,0.013310999609529972,0.013670999556779861,0.012918000109493732
2019-02-23 00:00:00,0.015703000128269196,452,0.015831999480724335,0.013647000305354595,0.015703000128269196,0.013535999692976475
2019-02-24 00:00:00,0.012138999998569489,14012,0.016148999333381653,0.01570799946784973,0.012138999998569489,0.011703000403940678
2019-02-25 00:00:00,0.013914000242948532,15407,0.015932999551296234,0.012145999819040298,0.013914000242948532,0.012145999819040298
2019-02-26 00:00:00,0.007811000104993582,11006,0.014588000252842903,0.013873999938368797,0.007811000104993582,0.007796999998390675
2019-02-27 00:00:00,0.007162000052630901,6094,0.008901000022888184,0.007818000391125679,0.007162000052630901,0.006905999965965748
2019-02-28 00:00:00,0.006095999851822853,2446,0.008417000062763691,0.007164999842643738,0.006095999851822853,0.006060999818146229
2019-03-01 00:00:00,0.005355999805033207,3150,0.006149999797344208,0.006093000061810017,0.005355999805033207,0.005355999805033207
2019-03-02 00:00:00,0.005481999833136797,6,0.005493000149726868,0.005348999984562397,0.005481999833136797,0.005206999834626913
2019-03-03 00:00:00,0.005934000015258789,9442,0.00595200015231967,0.005475999787449837,0.005934000015258789,0.005319999996572733
2019-03-04 00:00:00,0.007073999848216772,7896,0.007608000189065933,0.005942000076174736,0.007073999848216772,0.005493000149726868
2019-03-05 00:00:00,0.008035000413656235,2987,0.008035000413656235,0.007081000134348869,0.008035000413656235,0.006552999839186668
2019-03-06 00:00:00,0.007828000001609325,3646,0.008174000307917595,0.008024999871850014,0.007828000001609325,0.006451999768614769
2019-03-07 00:00:00,0.006858999840915203,5204,0.008601999841630459,0.007830999791622162,0.006858999840915203,0.006852000020444393
2019-03-08 00:00:00,0.007947999984025955,529,0.008101999759674072,0.00686699990183115,0.007947999984025955,0.00659599993377924
2019-03-09 00:00:00,0.0064929998479783535,16,0.008097000420093536,0.007937000133097172,0.0064929998479783535,0.006461000069975853
2019-03-10 00:00:00,0.006510999985039234,1,0.006533999927341938,0.006504000164568424,0.006510999985039234,0.006401000078767538
2019-03-11 00:00:00,0.007662000134587288,1982,0.008186000399291515,0.006515000015497208,0.007662000134587288,0.00646300008520484
2019-03-12 00:00:00,0.00801599957048893,608,0.008290000259876251,0.007668999955058098,0.00801599957048893,0.0075690001249313354
2019-03-13 00:00:00,0.00760400015860796,223,0.00814099982380867,0.008031000383198261,0.00760400015860796,0.006858999840915203
2019-03-14 00:00:00,0.007852000184357166,411,0.00811699964106083,0.007600999902933836,0.007852000184357166,0.007362000178545713
2019-03-15 00:00:00,0.006128999870270491,1956,0.007930000312626362,0.007846999913454056,0.006128999870270491,0.00610300013795495
2019-03-16 00:00:00,0.006149000022560358,14,0.006395000033080578,0.006130000110715628,0.006149000022560358,0.006128000095486641
2019-03-17 00:00:00,0.00646999990567565,6,0.0065100002102553844,0.006149000022560358,0.00646999990567565,0.006149000022560358
2019-03-18 00:00:00,0.007406000047922134,5166,0.007712000049650669,0.006461000069975853,0.007406000047922134,0.006252000108361244
2019-03-19 00:00:00,0.009166000410914421,1937,0.009186999872326851,0.007408000063151121,0.009166000410914421,0.007406999822705984
2019-03-20 00:00:00,0.010498999617993832,2063,0.010533999651670456,0.009166999720036983,0.010498999617993832,0.008617999963462353
2019-03-21 00:00:00,0.009565000422298908,333,0.01075000036507845,0.010513000190258026,0.009565000422298908,0.00954500027000904
2019-03-22 00:00:00,0.009026000276207924,1535,0.009658999741077423,0.009557000361382961,0.009026000276207924,0.008654000237584114
2019-03-23 00:00:00,0.008871999569237232,0,0.00916299968957901,0.00901699997484684,0.008871999569237232,0.008871999569237232
2019-03-24 00:00:00,0.008871999569237232,0,0.008871999569237232,0.008871999569237232,0.008871999569237232,0.008871999569237232
2019-03-25 00:00:00,0.00891599990427494,1375,0.00917499978095293,0.008871999569237232,0.00891599990427494,0.008307999931275845
2019-03-26 00:00:00,0.009545999579131603,645,0.009751000441610813,0.0088919997215271,0.009545999579131603,0.008852999657392502
2019-03-27 00:00:00,0.009425000287592411,109,0.009875999763607979,0.009549999609589577,0.009425000287592411,0.008240999653935432
2019-03-28 00:00:00,0.00863999966531992,661,0.009638999588787556,0.009421000257134438,0.00863999966531992,0.008542000316083431
2019-03-29 00:00:00,0.009368999861180782,231,0.009390000253915787,0.008640999905765057,0.009368999861180782,0.008558999747037888
2019-03-30 00:00:00,0.009428000077605247,6,0.009891999885439873,0.009359999559819698,0.009428000077605247,0.009219000115990639
2019-03-31 00:00:00,0.009592999704182148,0,0.009607000276446342,0.009428000077605247,0.009592999704182148,0.009157000109553337
2019-04-01 00:00:00,0.009684000164270401,351,0.010187000036239624,0.009587000124156475,0.009684000164270401,0.009220000356435776
2019-04-02 00:00:00,0.009686999954283237,365,0.011231999844312668,0.009690999984741211,0.009686999954283237,0.009387999773025513
2019-04-03 00:00:00,0.014746000058948994,15368,0.01582000032067299,0.009686999954283237,0.014746000058948994,0.009682999923825264
2019-04-04 00:00:00,0.019805999472737312,9348,0.01995999924838543,0.014755000360310078,0.019805999472737312,0.014453999698162079
2019-04-05 00:00:00,0.018820999190211296,2452,0.02027300000190735,0.019804999232292175,0.018820999190211296,0.016975000500679016
2019-04-06 00:00:00,0.018276000395417213,3999,0.020408999174833298,0.01882000081241131,0.018276000395417213,0.01646599918603897
