timestamp,adjclose,low,close,volume,high,open
2022-03-05 00:00:00,0.06039600074291229,0.06038999930024147,0.06039600074291229,1242664,0.06073400005698204,0.06048399955034256
2022-03-06 00:00:00,0.05895499885082245,0.05895400047302246,0.05895499885082245,1147624,0.060711998492479324,0.06039600074291229
2022-03-07 00:00:00,0.05856600031256676,0.058014001697301865,0.05856600031256676,1896907,0.06043099984526634,0.058956000953912735
2022-03-08 00:00:00,0.060756999999284744,0.05856399983167648,0.060756999999284744,1658131,0.060910001397132874,0.05856399983167648
2022-03-09 00:00:00,0.06066799908876419,0.06057799980044365,0.06066799908876419,2175214,0.062442000955343246,0.060756999999284744
2022-03-10 00:00:00,0.059843000024557114,0.0580499991774559,0.059843000024557114,1858501,0.06070899963378906,0.06066799908876419
2022-03-11 00:00:00,0.060440000146627426,0.05917099863290787,0.060440000146627426,1303350,0.06071000173687935,0.059843000024557114
2022-03-12 00:00:00,0.059790000319480896,0.059755999594926834,0.059790000319480896,561360,0.06054700165987015,0.060440998524427414
2022-03-13 00:00:00,0.059167999774217606,0.05911700055003166,0.059167999774217606,737720,0.06009799987077713,0.05978899821639061
2022-03-14 00:00:00,0.060148999094963074,0.059119001030921936,0.060148999094963074,777372,0.060235001146793365,0.059167999774217606
2022-03-15 00:00:00,0.06049099937081337,0.05974999815225601,0.06049099937081337,789609,0.060568999499082565,0.060148999094963074
2022-03-16 00:00:00,0.060910001397132874,0.05968400090932846,0.060910001397132874,1338086,0.06134000048041344,0.06049099937081337
2022-03-17 00:00:00,0.060860998928546906,0.06074700132012367,0.060860998928546906,223365,0.06095200031995773,0.060910001397132874
2022-03-18 00:00:00,0.06165599822998047,0.060245998203754425,0.06165599822998047,787567,0.061657000333070755,0.06086000055074692
2022-03-19 00:00:00,0.06170399859547615,0.061434999108314514,0.06170399859547615,439634,0.06198599934577942,0.061657000333070755
2022-03-20 00:00:00,0.061549000442028046,0.06093500182032585,0.061549000442028046,1089969,0.06229599937796593,0.06170399859547615
2022-03-21 00:00:00,0.0616380013525486,0.06098400056362152,0.0616380013525486,638991,0.06168400123715401,0.061549000442028046
