timestamp,adjclose,volume,open,high,low,close
2021-12-28 00:00:00,0.5470520257949829,83078506,0.5611169934272766,0.5774719715118408,0.5378360152244568,0.5470520257949829
2021-12-29 00:00:00,0.5126039981842041,24336484,0.5461990237236023,0.5560899972915649,0.5122190117835999,0.5126039981842041
2021-12-30 00:00:00,0.49580299854278564,3795562,0.5096539855003357,0.513280987739563,0.4729689955711365,0.49580299854278564
2021-12-31 00:00:00,0.47947800159454346,2372722,0.4960249960422516,0.49960601329803467,0.47366300225257874,0.47947800159454346
2022-01-01 00:00:00,0.4895060062408447,1590796,0.4794830083847046,0.5027400255203247,0.4755690097808838,0.4895060062408447
2022-01-02 00:00:00,0.4917910099029541,1429058,0.48947298526763916,0.4993019998073578,0.4869779944419861,0.4917910099029541
2022-01-03 00:00:00,0.47872400283813477,2079119,0.49178099632263184,0.5091320276260376,0.4744400084018707,0.47872400283813477
2022-01-04 00:00:00,0.4691309928894043,1536860,0.47865599393844604,0.48376598954200745,0.46706101298332214,0.4691309928894043
2022-01-05 00:00:00,0.42156699299812317,2394376,0.46921101212501526,0.47565001249313354,0.418179988861084,0.42156699299812317
2022-01-06 00:00:00,0.3990029990673065,2081460,0.42148900032043457,0.42556101083755493,0.38928401470184326,0.3990029990673065
2022-01-07 00:00:00,0.3725610077381134,2565492,0.3989950120449066,0.3996390104293823,0.3615359961986542,0.3725610077381134
2022-01-08 00:00:00,0.36861100792884827,1866593,0.37232398986816406,0.3913800120353699,0.3646639883518219,0.36861100792884827
2022-01-09 00:00:00,0.352973997592926,2068775,0.3686249852180481,0.3810330033302307,0.34316301345825195,0.352973997592926
2022-01-10 00:00:00,0.30624300241470337,3290488,0.35297200083732605,0.3555870056152344,0.2870430052280426,0.30624300241470337
2022-01-11 00:00:00,0.3290669918060303,3010361,0.3059920072555542,0.3411169946193695,0.29357901215553284,0.3290669918060303
2022-01-12 00:00:00,0.3909919857978821,3513950,0.32912999391555786,0.5688319802284241,0.3284049928188324,0.3909919857978821
2022-01-13 00:00:00,0.35829898715019226,2010562,0.3911550045013428,0.40686601400375366,0.3550809919834137,0.35829898715019226
2022-01-14 00:00:00,0.358907014131546,1638607,0.3586849868297577,0.3633579909801483,0.35113799571990967,0.358907014131546
2022-01-15 00:00:00,0.35121598839759827,1110265,0.3588620126247406,0.3642979860305786,0.3433760106563568,0.35121598839759827
2022-01-16 00:00:00,0.35997000336647034,1005719,0.3511660099029541,0.36075499653816223,0.3501819968223572,0.35997000336647034
2022-01-17 00:00:00,0.3379549980163574,1521508,0.3590010106563568,0.3590010106563568,0.33337101340293884,0.3379549980163574
2022-01-18 00:00:00,0.31720200181007385,2200965,0.3380280137062073,0.3386020064353943,0.30421701073646545,0.31720200181007385
2022-01-19 00:00:00,0.32151898741722107,1491895,0.3170740008354187,0.333543986082077,0.3127779960632324,0.32151898741722107
2022-01-20 00:00:00,0.30153900384902954,1255770,0.32288599014282227,0.3335860073566437,0.29797500371932983,0.30153900384902954
2022-01-21 00:00:00,0.28055301308631897,1891381,0.3023039996623993,0.3090910017490387,0.27631399035453796,0.28055301308631897
2022-01-22 00:00:00,0.25001999735832214,3356125,0.2801550030708313,0.30524998903274536,0.23604699969291687,0.25001999735832214
2022-01-23 00:00:00,0.24431900680065155,1846632,0.2518160045146942,0.27251899242401123,0.24106499552726746,0.24431900680065155
2022-01-24 00:00:00,0.24488799273967743,1593532,0.24417400360107422,0.26005399227142334,0.22865299880504608,0.24488799273967743
2022-01-25 00:00:00,0.24153800308704376,1201292,0.24459999799728394,0.24548999965190887,0.23384200036525726,0.24153800308704376
2022-01-26 00:00:00,0.2434290051460266,1113772,0.24153900146484375,0.2557710111141205,0.24002699553966522,0.2434290051460266
2022-01-27 00:00:00,0.24361099302768707,1272763,0.24320800602436066,0.24740900099277496,0.22545699775218964,0.24361099302768707
2022-01-28 00:00:00,0.23027999699115753,1159227,0.24445100128650665,0.247966006398201,0.2246209979057312,0.23027999699115753
2022-01-29 00:00:00,0.2359749972820282,1221753,0.2305929958820343,0.2494329959154129,0.22641099989414215,0.2359749972820282
2022-01-30 00:00:00,0.2340019941329956,916160,0.2360610067844391,0.24753700196743011,0.22912900149822235,0.2340019941329956
2022-01-31 00:00:00,0.2387470006942749,857330,0.2337220013141632,0.33428800106048584,0.22783499956130981,0.2387470006942749
2022-02-01 00:00:00,0.2355709969997406,421395,0.23820100724697113,0.239546999335289,0.22970899939537048,0.2355709969997406
