timestamp,adjclose,volume,open,high,low,close
2019-05-20 00:00:00,0.012784999795258045,171557.0,0.01271199993789196,0.012784999795258045,0.01268099993467331,0.012784999795258045
2019-05-21 00:00:00,0.017100999131798744,178779.0,0.01278000045567751,0.031022999435663223,0.010912000201642513,0.017100999131798744
2019-05-22 00:00:00,0.008217000402510166,118821.0,0.017100999131798744,0.021049000322818756,0.008217000402510166,0.008217000402510166
2019-05-23 00:00:00,0.014929000288248062,104865.0,0.008217000402510166,0.02281000092625618,0.0076950001530349255,0.014929000288248062
2019-05-24 00:00:00,0.02567099966108799,5028.0,0.014922999776899815,0.02924099937081337,0.013790000230073929,0.02567099966108799
2019-05-25 00:00:00,0.02214900031685829,26360.0,0.02567099966108799,0.02921600081026554,0.022074000909924507,0.02214900031685829
2019-05-26 00:00:00,0.026618000119924545,2574.0,0.022135000675916672,0.03016900084912777,0.02180900052189827,0.026618000119924545
2019-05-27 00:00:00,0.03133999928832054,317024.0,0.026612000539898872,0.037358999252319336,0.019790999591350555,0.03133999928832054
2019-05-28 00:00:00,0.023705000057816505,248251.0,0.0313199982047081,0.03150099888443947,0.02186400070786476,0.023705000057816505
2019-05-29 00:00:00,0.021578999236226082,229533.0,0.023705000057816505,0.023705000057816505,0.018372999504208565,0.021578999236226082
2019-05-30 00:00:00,0.016207000240683556,115031.0,0.021578999236226082,0.02214599959552288,0.01584699936211109,0.016207000240683556
2019-05-31 00:00:00,0.018827000632882118,254285.0,0.016207000240683556,0.018864000216126442,0.01344200037419796,0.018827000632882118
2019-06-01 00:00:00,0.01870499923825264,0.0,0.018827000632882118,0.01921899989247322,0.018487000837922096,0.01870499923825264
2019-06-02 00:00:00,0.015713000670075417,506.0,0.01870499923825264,0.01870499923825264,0.015643000602722168,0.015713000670075417
2019-06-03 00:00:00,0.01580899953842163,121633.0,0.015713000670075417,0.018619999289512634,0.014902000315487385,0.01580899953842163
2019-06-04 00:00:00,0.013278000056743622,242838.0,0.01579900085926056,0.016668999567627907,0.011711000464856625,0.013278000056743622
2019-06-05 00:00:00,0.01777300052344799,324725.0,0.013275999575853348,0.01791200041770935,0.012071000412106514,0.01777300052344799
2019-06-06 00:00:00,0.017531000077724457,129.0,0.017774000763893127,0.018492000177502632,0.01672999933362007,0.017531000077724457
2019-06-07 00:00:00,0.017796000465750694,139.0,0.017524000257253647,0.01801699958741665,0.017330000177025795,0.017796000465750694
2019-06-08 00:00:00,0.01725500077009201,127.0,0.017789000645279884,0.017878999933600426,0.01708799973130226,0.01725500077009201
2019-06-09 00:00:00,0.016370000317692757,120.0,0.017249999567866325,0.017266999930143356,0.01609800010919571,0.016370000317692757
