timestamp,adjclose,open,close,high,low,volume
2020-11-22 00:00:00,0.2359510064125061,0.36708900332450867,0.2359510064125061,0.36708900332450867,0.2359510064125061,68518239
2020-11-23 00:00:00,0.19758500158786774,0.23593899607658386,0.19758500158786774,0.24468399584293365,0.1884090006351471,7588187
2020-11-24 00:00:00,0.15279999375343323,0.1975799947977066,0.15279999375343323,0.1975799947977066,0.15028099715709686,1758986
2020-11-25 00:00:00,0.1292479932308197,0.1528020054101944,0.1292479932308197,0.15440599620342255,0.12466000020503998,1870798
2020-11-26 00:00:00,0.12232500314712524,0.12923899292945862,0.12232500314712524,0.13117100298404694,0.10829199850559235,1468413
2020-11-27 00:00:00,0.12141899764537811,0.12233699858188629,0.12141899764537811,0.1250459998846054,0.11516399681568146,314202
2020-11-28 00:00:00,0.1212799996137619,0.12143100053071976,0.1212799996137619,0.12283200025558472,0.11519499868154526,241402
2020-11-29 00:00:00,0.12776300311088562,0.12126799672842026,0.12776300311088562,0.12776300311088562,0.12083200365304947,380225
2020-11-30 00:00:00,0.13347700238227844,0.12775999307632446,0.13347700238227844,0.1360580027103424,0.12662799656391144,326988
2020-12-01 00:00:00,0.13839100301265717,0.13348700106143951,0.13839100301265717,0.14002199470996857,0.12281700223684311,979057
2020-12-02 00:00:00,0.1492840051651001,0.13838399946689606,0.1492840051651001,0.1507049947977066,0.13433200120925903,1362523
2020-12-03 00:00:00,0.1546889990568161,0.14927999675273895,0.1546889990568161,0.1556289941072464,0.1463250070810318,684022
2020-12-04 00:00:00,0.13753099739551544,0.15468500554561615,0.13753099739551544,0.15570800006389618,0.13753099739551544,603105
2020-12-05 00:00:00,0.14104899764060974,0.13752199709415436,0.14104899764060974,0.1430329978466034,0.13641899824142456,454436
2020-12-06 00:00:00,0.13708600401878357,0.14105799794197083,0.13708600401878357,0.14276300370693207,0.13207000494003296,446595
2020-12-07 00:00:00,0.13411599397659302,0.13711200654506683,0.13411599397659302,0.13715100288391113,0.13118299841880798,509635
2020-12-08 00:00:00,0.12631599605083466,0.13411100208759308,0.12631599605083466,0.14943799376487732,0.12614299356937408,401886
2020-12-09 00:00:00,0.12718400359153748,0.12632699310779572,0.12718400359153748,0.12871399521827698,0.12304499745368958,454147
2020-12-10 00:00:00,0.12423299998044968,0.12716799974441528,0.12423299998044968,0.12747299671173096,0.1194859966635704,631094
2020-12-11 00:00:00,0.12426500022411346,0.12420299649238586,0.12426500022411346,0.1302960067987442,0.12077199667692184,568326
2020-12-12 00:00:00,0.12715700268745422,0.1241530030965805,0.12715700268745422,0.13039900362491608,0.12362399697303772,348423
2020-12-13 00:00:00,0.13494299352169037,0.12714700400829315,0.13494299352169037,0.13600899279117584,0.12596799433231354,427822
2020-12-14 00:00:00,0.13120099902153015,0.13494600355625153,0.13120099902153015,0.1352269947528839,0.12939099967479706,498870
2020-12-15 00:00:00,0.1326179951429367,0.13120099902153015,0.1326179951429367,0.13310399651527405,0.12894600629806519,550300
2020-12-16 00:00:00,0.14697200059890747,0.13264100253582,0.14697200059890747,0.14754599332809448,0.1315000057220459,1174906
2020-12-17 00:00:00,0.14242200553417206,0.14697299897670746,0.14242200553417206,0.151869997382164,0.1417810022830963,472145
2020-12-18 00:00:00,0.142317995429039,0.14236900210380554,0.142317995429039,0.14572499692440033,0.13981099426746368,437708
2020-12-19 00:00:00,0.14538399875164032,0.14232200384140015,0.14538399875164032,0.14731399714946747,0.14027999341487885,416251
2020-12-20 00:00:00,0.1391730010509491,0.14532500505447388,0.1391730010509491,0.14563100039958954,0.1372849941253662,309899
2020-12-21 00:00:00,0.12935100495815277,0.13917399942874908,0.12935100495815277,0.1722089946269989,0.12715500593185425,540625
2020-12-22 00:00:00,0.126009002327919,0.1293479949235916,0.126009002327919,0.13205499947071075,0.12108000367879868,582137
2020-12-23 00:00:00,0.12006399780511856,0.1260319948196411,0.12006399780511856,0.12638899683952332,0.11774999648332596,517300
2020-12-24 00:00:00,0.12874199450016022,0.1199520006775856,0.12874199450016022,0.1334269940853119,0.11743299663066864,401832
2020-12-25 00:00:00,0.12843799591064453,0.1286579966545105,0.12843799591064453,0.13054899871349335,0.12392599880695343,368966
2020-12-26 00:00:00,0.1307159960269928,0.12843899428844452,0.1307159960269928,0.13322299718856812,0.12783899903297424,362223
2020-12-27 00:00:00,0.13553400337696075,0.13068799674510956,0.13553400337696075,0.14124900102615356,0.1272049993276596,412283
2020-12-28 00:00:00,0.14564600586891174,0.13551700115203857,0.14564600586891174,0.14790500700473785,0.13551700115203857,429974
2020-12-29 00:00:00,0.13798199594020844,0.14563199877738953,0.13798199594020844,0.14698700606822968,0.12416700273752213,443834
2020-12-30 00:00:00,0.14323300123214722,0.13790899515151978,0.14323300123214722,0.14395999908447266,0.13761299848556519,388428
2020-12-31 00:00:00,0.13717900216579437,0.1432339996099472,0.13717900216579437,0.1438640058040619,0.13628500699996948,491895
2021-01-01 00:00:00,0.13349400460720062,0.13716599345207214,0.13349400460720062,0.13900800049304962,0.1315709948539734,419023
2021-01-02 00:00:00,0.14110399782657623,0.13349799811840057,0.14110399782657623,0.1456339955329895,0.1299940049648285,603888
2021-01-03 00:00:00,0.17002299427986145,0.14114299416542053,0.17002299427986145,0.17414599657058716,0.13815400004386902,577796
2021-01-04 00:00:00,0.17367400228977203,0.17024900019168854,0.17367400228977203,0.1948300004005432,0.16439099609851837,870176
2021-01-05 00:00:00,0.188509002327919,0.1737239956855774,0.188509002327919,0.19085900485515594,0.16717000305652618,452850
2021-01-06 00:00:00,0.20318900048732758,0.1885479986667633,0.20318900048732758,0.20438000559806824,0.1847890019416809,720488
2021-01-07 00:00:00,0.20110900700092316,0.20335200428962708,0.20110900700092316,0.2088250070810318,0.19483700394630432,547885
2021-01-08 00:00:00,0.20404599606990814,0.2011220008134842,0.20404599606990814,0.2051829993724823,0.1869869977235794,702721
2021-01-09 00:00:00,0.20681700110435486,0.20400699973106384,0.20681700110435486,0.20896999537944794,0.19209100306034088,787852
2021-01-10 00:00:00,0.20567600429058075,0.2068209946155548,0.20567600429058075,0.22003699839115143,0.19691599905490875,944670
2021-01-11 00:00:00,0.18037399649620056,0.20565299689769745,0.18037399649620056,0.20565299689769745,0.1675730049610138,718023
2021-01-12 00:00:00,0.18046799302101135,0.1804720014333725,0.18046799302101135,0.21208199858665466,0.1763329952955246,794865
2021-01-13 00:00:00,0.1890449970960617,0.18052799999713898,0.1890449970960617,0.1904599964618683,0.1597750037908554,1620771
2021-01-14 00:00:00,0.23427100479602814,0.18900899589061737,0.23427100479602814,0.23625600337982178,0.187049001455307,2771953
2021-01-15 00:00:00,0.23900899291038513,0.2342810034751892,0.23900899291038513,0.26253700256347656,0.2279990017414093,4301149
2021-01-16 00:00:00,0.24888299405574799,0.23900699615478516,0.24888299405574799,0.2614249885082245,0.23705099523067474,2722626
2021-01-17 00:00:00,0.24525399506092072,0.24885499477386475,0.24525399506092072,0.25039198994636536,0.23241600394248962,4356404
2021-01-18 00:00:00,0.27908799052238464,0.24526800215244293,0.27908799052238464,0.2791849970817566,0.2388940006494522,3668746
2021-01-19 00:00:00,0.2787030041217804,0.2790850102901459,0.2787030041217804,0.360291987657547,0.2747269868850708,58231788
2021-01-20 00:00:00,0.2709290087223053,0.278425008058548,0.2709290087223053,0.2819890081882477,0.24393099546432495,14970578
2021-01-21 00:00:00,0.2307090014219284,0.2707200050354004,0.2307090014219284,0.2793489992618561,0.219200000166893,6864485
2021-01-22 00:00:00,0.23657800257205963,0.23072299361228943,0.23657800257205963,0.2427770048379898,0.20101100206375122,6706206
2021-01-23 00:00:00,0.22626100480556488,0.23664399981498718,0.22626100480556488,0.24129000306129456,0.2190449982881546,5065749
2021-01-24 00:00:00,0.25123798847198486,0.22626200318336487,0.25123798847198486,0.25638899207115173,0.2192460000514984,8229416
2021-01-25 00:00:00,0.23816899955272675,0.2512190043926239,0.23816899955272675,0.26726099848747253,0.23406299948692322,5876638
2021-01-26 00:00:00,0.23612800240516663,0.2379540055990219,0.23612800240516663,0.24824799597263336,0.21644000709056854,5439324
2021-01-27 00:00:00,0.21568399667739868,0.2360839992761612,0.21568399667739868,0.2361450046300888,0.20600999891757965,3404678
2021-01-28 00:00:00,0.22928400337696075,0.21574300527572632,0.22928400337696075,0.24133700132369995,0.21140499413013458,4835231
2021-01-29 00:00:00,0.23041699826717377,0.23277400434017181,0.23041699826717377,0.23999199271202087,0.21887800097465515,2043670
2021-01-30 00:00:00,0.22856199741363525,0.23072099685668945,0.22856199741363525,0.23340700566768646,0.22029300034046173,4918536
2021-01-31 00:00:00,0.24812400341033936,0.22851000726222992,0.24812400341033936,0.2635749876499176,0.2269269973039627,9630557
2021-02-01 00:00:00,0.23415499925613403,0.24788999557495117,0.23415499925613403,0.24788999557495117,0.22019200026988983,4108023
2021-02-02 00:00:00,0.2614020109176636,0.23330199718475342,0.2614020109176636,0.26416298747062683,0.230772003531456,5068681
2021-02-03 00:00:00,0.2874529957771301,0.2613849937915802,0.2874529957771301,0.291593998670578,0.25437599420547485,7146562
2021-02-04 00:00:00,0.2673090100288391,0.28870299458503723,0.2673090100288391,0.2892090082168579,0.2539820075035095,4208928
2021-02-05 00:00:00,0.30247798562049866,0.26726600527763367,0.30247798562049866,0.3122999966144562,0.265949010848999,8735462
