timestamp,adjclose,volume,open,high,low,close
2020-09-09 00:00:00,0.010250999592244625,45212,0.008829000405967236,0.010634000413119793,0.007961000315845013,0.010250999592244625
2020-09-10 00:00:00,0.00916100014001131,31417,0.010250999592244625,0.01102100033313036,0.008926999755203724,0.00916100014001131
2020-09-11 00:00:00,0.00810999982059002,16897,0.00916100014001131,0.009313000366091728,0.007958999834954739,0.00810999982059002
2020-09-12 00:00:00,0.008369999937713146,4267,0.008112000301480293,0.009425999596714973,0.008019999600946903,0.008369999937713146
2020-09-13 00:00:00,0.00711899995803833,6718,0.008372999727725983,0.008372999727725983,0.006808999925851822,0.00711899995803833
2020-09-14 00:00:00,0.00735800014808774,10294,0.007120000198483467,0.007499999832361937,0.006413999944925308,0.00735800014808774
2020-09-15 00:00:00,0.006484000012278557,6304,0.00735800014808774,0.007528000045567751,0.0060720001347362995,0.006484000012278557
2020-09-16 00:00:00,0.006333999801427126,6815,0.0064849997870624065,0.006881999783217907,0.00595800019800663,0.006333999801427126
2020-09-17 00:00:00,0.006513999775052071,4488,0.006333000026643276,0.006814999971538782,0.005905000027269125,0.006513999775052071
2020-09-18 00:00:00,0.006366000045090914,4264,0.006515999790281057,0.00675999978557229,0.005942999850958586,0.006366000045090914
2020-09-19 00:00:00,0.006206999998539686,7037,0.006366000045090914,0.00646300008520484,0.005950000137090683,0.006206999998539686
2020-09-20 00:00:00,0.005888999905437231,2492,0.006206999998539686,0.006473000161349773,0.005849000066518784,0.005888999905437231
2020-09-21 00:00:00,0.005394999869167805,6702,0.005888999905437231,0.006082000210881233,0.00534699996933341,0.005394999869167805
2020-09-22 00:00:00,0.005659000016748905,35487,0.005396000109612942,0.006399000063538551,0.005177999846637249,0.005659000016748905
2020-09-23 00:00:00,0.006182999815791845,177434,0.0054870001040399075,0.006438000127673149,0.0052919997833669186,0.006182999815791845
2020-09-24 00:00:00,0.006260999944061041,127387,0.006180999800562859,0.006554999854415655,0.005816999822854996,0.006260999944061041
