timestamp,adjclose,volume,high,open,low,close
2019-07-30 00:00:00,0.04176799952983856,61173,0.043786998838186264,0.0427279993891716,0.041746001690626144,0.04176799952983856
2019-07-31 00:00:00,0.039292000234127045,40087,0.04314599931240082,0.041756998747587204,0.037174999713897705,0.039292000234127045
2019-08-01 00:00:00,0.039707001298666,47705,0.04569600149989128,0.039305999875068665,0.036674000322818756,0.039707001298666
2019-08-02 00:00:00,0.04220699891448021,26278,0.046073999255895615,0.039712999016046524,0.039712999016046524,0.04220699891448021
2019-08-03 00:00:00,0.040095001459121704,31919,0.04527299851179123,0.04219900071620941,0.03837199881672859,0.040095001459121704
2019-08-04 00:00:00,0.04106200113892555,9325,0.041207000613212585,0.04010000079870224,0.036928001791238785,0.04106200113892555
2019-08-05 00:00:00,0.03571699932217598,11329,0.04237800091505051,0.04105599969625473,0.03489400073885918,0.03571699932217598
2019-08-06 00:00:00,0.033796001225709915,15245,0.03570299968123436,0.035700999200344086,0.032030001282691956,0.033796001225709915
2019-08-07 00:00:00,0.032795000821352005,10390,0.0338670015335083,0.03378999978303909,0.031814999878406525,0.032795000821352005
2019-08-08 00:00:00,0.030883999541401863,22993,0.03557400032877922,0.032795000821352005,0.029954999685287476,0.030883999541401863
2019-08-09 00:00:00,0.0311879999935627,11763,0.03236699849367142,0.030876999720931053,0.029721999540925026,0.0311879999935627
2019-08-10 00:00:00,0.03139200061559677,6078,0.03231700137257576,0.0311879999935627,0.030406000092625618,0.03139200061559677
2019-08-11 00:00:00,0.029729999601840973,5899,0.03181400150060654,0.03138099983334541,0.028978999704122543,0.029729999601840973
2019-08-12 00:00:00,0.029201999306678772,8877,0.03020000085234642,0.029735000804066658,0.02831299975514412,0.029201999306678772
2019-08-13 00:00:00,0.029478000476956367,15290,0.036795999854803085,0.029200000688433647,0.028037000447511673,0.029478000476956367
2019-08-14 00:00:00,0.028095999732613564,14085,0.02948099933564663,0.029474999755620956,0.02680099941790104,0.028095999732613564
2019-08-15 00:00:00,0.026731999590992928,11241,0.028270000591874123,0.028095999732613564,0.025138000026345253,0.026731999590992928
2019-08-16 00:00:00,0.025348000228405,11272,0.026897000148892403,0.026729000732302666,0.024865999817848206,0.025348000228405
2019-08-17 00:00:00,0.02469000034034252,12686,0.02599100023508072,0.02535099908709526,0.02237600088119507,0.02469000034034252
2019-08-18 00:00:00,0.024438999593257904,16426,0.025203000754117966,0.02469100058078766,0.023610999807715416,0.024438999593257904
2019-08-19 00:00:00,0.022969000041484833,25030,0.025803999975323677,0.02420799992978573,0.021655000746250153,0.022969000041484833
2019-08-20 00:00:00,0.022350000217556953,5812,0.023429999127984047,0.022969000041484833,0.021934999153017998,0.022350000217556953
2019-08-21 00:00:00,0.02254899963736534,16663,0.023831000551581383,0.022350000217556953,0.021138999611139297,0.02254899963736534
2019-08-22 00:00:00,0.022561000660061836,4742,0.02351599931716919,0.02254899963736534,0.020704999566078186,0.022561000660061836
2019-08-23 00:00:00,0.02325800061225891,2823,0.023708000779151917,0.022561000660061836,0.02185700088739395,0.02325800061225891
2019-08-24 00:00:00,0.02266000024974346,5484,0.024591999128460884,0.023257000371813774,0.022502999752759933,0.02266000024974346
2019-08-25 00:00:00,0.0243149995803833,2170,0.024450000375509262,0.02266000024974346,0.021988000720739365,0.0243149995803833
2019-08-26 00:00:00,0.023552000522613525,3303,0.024800000712275505,0.024327000603079796,0.02211800031363964,0.023552000522613525
2019-08-27 00:00:00,0.023523999378085136,4635,0.02413499914109707,0.023555999621748924,0.022530000656843185,0.023523999378085136
2019-08-28 00:00:00,0.022969000041484833,12557,0.0243149995803833,0.023524999618530273,0.02065500058233738,0.022969000041484833
2019-08-29 00:00:00,0.022576000541448593,9586,0.023848000913858414,0.022967999801039696,0.02037700079381466,0.022576000541448593
2019-08-30 00:00:00,0.022789999842643738,11315,0.023439999669790268,0.022576000541448593,0.020841000601649284,0.022789999842643738
2019-08-31 00:00:00,0.022614000365138054,2135,0.02349100075662136,0.022792000323534012,0.02247699908912182,0.022614000365138054
2019-09-01 00:00:00,0.02219800092279911,14754,0.022825999185442924,0.022616999223828316,0.020566999912261963,0.02219800092279911
