timestamp,adjclose,volume,high,open,close,low
2019-02-15 00:00:00,0.07582999765872955,38688,0.0759819969534874,0.06894999742507935,0.07582999765872955,0.068851999938488
2019-02-16 00:00:00,0.07545699924230576,7796,0.07644200325012207,0.0759039968252182,0.07545699924230576,0.06739900261163712
2019-02-17 00:00:00,0.0742890015244484,7591,0.0795769989490509,0.07543899863958359,0.0742890015244484,0.06822899729013443
2019-02-18 00:00:00,0.0864659994840622,46898,0.09159400314092636,0.07406499981880188,0.0864659994840622,0.07403600215911865
2019-02-19 00:00:00,0.08733899891376495,48674,0.0923829972743988,0.08656299859285355,0.08733899891376495,0.08461900055408478
2019-02-20 00:00:00,0.09069299697875977,11526,0.0909779965877533,0.0872649997472763,0.09069299697875977,0.08389399945735931
2019-02-21 00:00:00,0.08519899845123291,6284,0.09156999737024307,0.09063299745321274,0.08519899845123291,0.08519899845123291
2019-02-22 00:00:00,0.08844000101089478,11426,0.08964499831199646,0.0838489979505539,0.08844000101089478,0.08292199671268463
2019-02-23 00:00:00,0.08982700109481812,3679,0.08998499810695648,0.08808399736881256,0.08982700109481812,0.08266499638557434
2019-02-24 00:00:00,0.0776429995894432,9070,0.09323100000619888,0.08848100155591965,0.0776429995894432,0.0776429995894432
2019-02-25 00:00:00,0.08396100252866745,44192,0.08757700026035309,0.07745800167322159,0.08396100252866745,0.07714000344276428
2019-02-26 00:00:00,0.08459600061178207,14154,0.08722800016403198,0.08376599848270416,0.08459600061178207,0.08153100311756134
2019-02-27 00:00:00,0.08233500272035599,16890,0.0858059972524643,0.08462999761104584,0.08233500272035599,0.07745499908924103
2019-02-28 00:00:00,0.08317899703979492,13480,0.08463100343942642,0.0823419988155365,0.08317899703979492,0.08178400248289108
2019-03-01 00:00:00,0.0834989994764328,8488,0.08502600342035294,0.08316999673843384,0.0834989994764328,0.07887899875640869
2019-03-02 00:00:00,0.08493400365114212,20620,0.08499500155448914,0.08127400279045105,0.08493400365114212,0.0806960016489029
2019-03-03 00:00:00,0.08241800218820572,15911,0.08557199686765671,0.08501999825239182,0.08241800218820572,0.0812629982829094
2019-03-04 00:00:00,0.08124600350856781,16951,0.08373299986124039,0.0824889987707138,0.08124600350856781,0.07700599730014801
2019-03-05 00:00:00,0.08821000158786774,12188,0.08906000107526779,0.08139699697494507,0.08821000158786774,0.08116500079631805
2019-03-06 00:00:00,0.08682999759912491,19302,0.08873199671506882,0.08814200013875961,0.08682999759912491,0.08185900002717972
2019-03-07 00:00:00,0.08786900341510773,16933,0.08972000330686569,0.08690699934959412,0.08786900341510773,0.08402500301599503
2019-03-08 00:00:00,0.0843299999833107,7647,0.08865199983119965,0.08799099922180176,0.0843299999833107,0.08235199749469757
2019-03-09 00:00:00,0.08330699801445007,3973,0.08825799822807312,0.08422999829053879,0.08330699801445007,0.08194699883460999
2019-03-10 00:00:00,0.08613999933004379,7648,0.08640599995851517,0.08347400277853012,0.08613999933004379,0.08272500336170197
2019-03-11 00:00:00,0.08380399644374847,21822,0.08782800287008286,0.08619499951601028,0.08380399644374847,0.07993999868631363
2019-03-12 00:00:00,0.08242800086736679,17874,0.0855180025100708,0.08388999849557877,0.08242800086736679,0.07944700121879578
2019-03-13 00:00:00,0.0824199989438057,14108,0.08540699630975723,0.0825589969754219,0.0824199989438057,0.0794840008020401
2019-03-14 00:00:00,0.08037500083446503,23485,0.0831030011177063,0.08238200098276138,0.08037500083446503,0.07611200213432312
2019-03-15 00:00:00,0.08161500096321106,10957,0.0821240022778511,0.08031299710273743,0.08161500096321106,0.076944999396801
2019-03-16 00:00:00,0.08106700330972672,11831,0.0843380019068718,0.08169099688529968,0.08106700330972672,0.0809520035982132
2019-03-17 00:00:00,0.08133000135421753,4907,0.08233699947595596,0.08104000240564346,0.08133000135421753,0.07974100112915039
