timestamp,adjclose,close,high,volume,open,low
2019-05-07 00:00:00,0.39775100350379944,0.39775100350379944,0.4008289873600006,1235714.0,0.3990359902381897,0.39775100350379944
2019-05-08 00:00:00,0.40001699328422546,0.40001699328422546,0.40107500553131104,1522140.0,0.3961789906024933,0.3945170044898987
2019-05-09 00:00:00,0.39885398745536804,0.39885398745536804,0.40219101309776306,2069672.0,0.39994901418685913,0.39756399393081665
2019-05-10 00:00:00,0.4004029929637909,0.4004029929637909,0.4019460082054138,1173828.0,0.39848798513412476,0.3965820074081421
2019-05-11 00:00:00,0.4017210006713867,0.4017210006713867,0.40500199794769287,950773.0,0.40056100487709045,0.37649598717689514
2019-05-12 00:00:00,0.3995470106601715,0.3995470106601715,0.40512099862098694,1074771.0,0.4010860025882721,0.3908739984035492
2019-05-13 00:00:00,0.3998439908027649,0.3998439908027649,0.4077390134334564,1028136.0,0.3995470106601715,0.3958730101585388
2019-05-14 00:00:00,0.4014880061149597,0.4014880061149597,0.40581199526786804,1143826.0,0.39961400628089905,0.3932349979877472
2019-05-15 00:00:00,0.40046098828315735,0.40046098828315735,0.40393000841140747,516520.0,0.401078999042511,0.3896099925041199
2019-05-16 00:00:00,0.4002549946308136,0.4002549946308136,0.4044469892978668,795860.0,0.4002619981765747,0.3975139856338501
2019-05-17 00:00:00,0.3991610109806061,0.3991610109806061,0.40597298741340637,581205.0,0.40072101354599,0.39209699630737305
2019-05-18 00:00:00,0.399524986743927,0.399524986743927,0.403766006231308,1450931.0,0.3991610109806061,0.3977600038051605
2019-05-19 00:00:00,0.40612998604774475,0.40612998604774475,0.40767601132392883,890679.0,0.39972901344299316,0.3966279923915863
2019-05-20 00:00:00,0.4016839861869812,0.4016839861869812,0.4061889946460724,3307476.0,0.406154990196228,0.3929170072078705
2019-05-21 00:00:00,0.4020560085773468,0.4020560085773468,0.40472400188446045,2856901.0,0.40239301323890686,0.3938399851322174
2019-05-22 00:00:00,0.4009990096092224,0.4009990096092224,0.4100100100040436,3300889.0,0.4020560085773468,0.3705329895019531
2019-05-23 00:00:00,0.40071699023246765,0.40071699023246765,0.40905600786209106,4057156.0,0.4009990096092224,0.39332300424575806
2019-05-24 00:00:00,0.4004800021648407,0.4004800021648407,0.4100770056247711,4183250.0,0.40194401144981384,0.3935079872608185
2019-05-25 00:00:00,0.4019879996776581,0.4019879996776581,0.40550899505615234,4447746.0,0.4004800021648407,0.3924030065536499
2019-05-26 00:00:00,0.40376898646354675,0.40376898646354675,0.40972501039505005,5274097.0,0.4014579951763153,0.39737799763679504
2019-05-27 00:00:00,0.4017789959907532,0.4017789959907532,0.4070909917354584,4917508.0,0.40417900681495667,0.39890098571777344
2019-05-28 00:00:00,0.39935699105262756,0.39935699105262756,0.41644400358200073,4794291.0,0.4030250012874603,0.3938330113887787
2019-05-29 00:00:00,0.3051089942455292,0.3051089942455292,0.40482500195503235,5050214.0,0.39935699105262756,0.2676379978656769
2019-05-30 00:00:00,0.29169800877571106,0.29169800877571106,0.35203900933265686,1503532.0,0.3051089942455292,0.28113600611686707
2019-05-31 00:00:00,0.2595300078392029,0.2595300078392029,0.2955529987812042,1594664.0,0.29169800877571106,0.24942100048065186
2019-06-01 00:00:00,0.2572929859161377,0.2572929859161377,0.27229198813438416,1305684.0,0.2595300078392029,0.23294100165367126
2019-06-02 00:00:00,0.26583799719810486,0.26583799719810486,0.2687320113182068,1690267.0,0.2572929859161377,0.2318429946899414
2019-06-03 00:00:00,0.2623960077762604,0.2623960077762604,0.2736299932003021,1677643.0,0.26583799719810486,0.24964700639247894
2019-06-04 00:00:00,0.2592740058898926,0.2592740058898926,0.2739090025424957,1582919.0,0.2618919909000397,0.24043099582195282
2019-06-05 00:00:00,0.26387500762939453,0.26387500762939453,0.2694160044193268,2216648.0,0.2526940107345581,0.2523129880428314
2019-06-06 00:00:00,0.2609330117702484,0.2609330117702484,0.26806700229644775,2162692.0,0.2635349929332733,0.24890799820423126
2019-06-07 00:00:00,0.2635959982872009,0.2635959982872009,0.28348299860954285,2365598.0,0.26133498549461365,0.24025200307369232
2019-06-08 00:00:00,0.264411985874176,0.264411985874176,0.27110999822616577,2003117.0,0.2635360062122345,0.2543349862098694
2019-06-09 00:00:00,0.2637940049171448,0.2637940049171448,0.27035200595855713,1990009.0,0.26415199041366577,0.23006899654865265
2019-06-10 00:00:00,0.25336501002311707,0.25336501002311707,0.2667900025844574,1318935.0,0.26381200551986694,0.2406120002269745
2019-06-11 00:00:00,0.2534649968147278,0.2534649968147278,0.25936999917030334,1969022.0,0.2533310055732727,0.2495580017566681
2019-06-12 00:00:00,0.25338900089263916,0.25338900089263916,0.2557939887046814,2210559.0,0.2537899911403656,0.25241801142692566
2019-06-13 00:00:00,0.25278499722480774,0.25278499722480774,0.2593730092048645,2034294.0,0.2530910074710846,0.25153300166130066
2019-06-14 00:00:00,0.25400999188423157,0.25400999188423157,0.255048006772995,2475487.0,0.25279301404953003,0.2400439977645874
2019-06-15 00:00:00,0.2543709874153137,0.2543709874153137,0.2547360062599182,2534334.0,0.2536650002002716,0.2520810067653656
2019-06-16 00:00:00,0.25293800234794617,0.25293800234794617,0.25484499335289,2286387.0,0.2543709874153137,0.2481900006532669
2019-06-17 00:00:00,0.25311699509620667,0.25311699509620667,0.25488200783729553,2261104.0,0.25293800234794617,0.2519960105419159
2019-06-18 00:00:00,0.2524459958076477,0.2524459958076477,0.2548629939556122,2143552.0,0.25306999683380127,0.2518869936466217
2019-06-19 00:00:00,0.25306200981140137,0.25306200981140137,0.25856998562812805,2651465.0,0.25231099128723145,0.25175198912620544
2019-06-20 00:00:00,0.25301501154899597,0.25301501154899597,0.25436800718307495,2403732.0,0.253030002117157,0.24467599391937256
