timestamp,adjclose,close,low,high,open,volume
2020-10-29 00:00:00,0.3642350137233734,0.3642350137233734,0.3598969876766205,0.3642590045928955,0.3598969876766205,113942734
2020-10-30 00:00:00,0.2727409899234772,0.2727409899234772,0.2353920042514801,0.3642599880695343,0.3642599880695343,80219057
2020-10-31 00:00:00,0.2443230003118515,0.2443230003118515,0.23376500606536865,0.29825499653816223,0.2727409899234772,1808765
2020-11-01 00:00:00,0.21994400024414062,0.21994400024414062,0.21643300354480743,0.24872200191020966,0.2443230003118515,963753
2020-11-02 00:00:00,0.19238600134849548,0.19238600134849548,0.19236500561237335,0.22768600285053253,0.21994400024414062,797019
2020-11-03 00:00:00,0.18216699361801147,0.18216699361801147,0.17809699475765228,0.1940689980983734,0.19237099587917328,537797
2020-11-04 00:00:00,0.22258800268173218,0.22258800268173218,0.17463800311088562,0.2281610071659088,0.18217499554157257,1215904
2020-11-05 00:00:00,0.18805499374866486,0.18805499374866486,0.18369600176811218,0.2249229997396469,0.22259199619293213,1001961
2020-11-06 00:00:00,0.20385099947452545,0.20385099947452545,0.17644299566745758,0.2246599942445755,0.18805499374866486,1340370
2020-11-07 00:00:00,0.18121099472045898,0.18121099472045898,0.1800519973039627,0.2073269933462143,0.20385099947452545,516199
2020-11-08 00:00:00,0.18809199333190918,0.18809199333190918,0.18121099472045898,0.19787900149822235,0.18121099472045898,195033
2020-11-09 00:00:00,0.1831820011138916,0.1831820011138916,0.1804949939250946,0.19379499554634094,0.18720099329948425,343875
2020-11-10 00:00:00,0.1903969943523407,0.1903969943523407,0.17995700240135193,0.1935330033302307,0.1831739991903305,421819
2020-11-11 00:00:00,0.1932619959115982,0.1932619959115982,0.18505600094795227,0.19709399342536926,0.1903969943523407,280774
2020-11-12 00:00:00,0.184346005320549,0.184346005320549,0.17932699620723724,0.20429399609565735,0.19326700270175934,536187
2020-11-13 00:00:00,0.19059599936008453,0.19059599936008453,0.18066799640655518,0.19059599936008453,0.18437999486923218,121299
2020-11-14 00:00:00,0.18689799308776855,0.18689799308776855,0.18274900317192078,0.19059599936008453,0.19059599936008453,95537
2020-11-15 00:00:00,0.18285100162029266,0.18285100162029266,0.18258099257946014,0.19844399392604828,0.18689799308776855,177648
2020-11-16 00:00:00,0.18990400433540344,0.18990400433540344,0.18244799971580505,0.19430500268936157,0.18285100162029266,212866
