timestamp,adjclose,open,close,high,low,volume
2022-08-23 00:00:00,0.00967200007289648,0.009937000460922718,0.00967200007289648,0.009937000460922718,0.009669000282883644,1346
2022-08-24 00:00:00,0.00964100006967783,0.00967200007289648,0.00964100006967783,0.00977499969303608,0.009554999880492687,1284
2022-08-25 00:00:00,0.009073999710381031,0.00964100006967783,0.009073999710381031,0.009754999540746212,0.009026999585330486,2218
2022-08-26 00:00:00,0.008875999599695206,0.009073999710381031,0.008875999599695206,0.009324000217020512,0.00877000018954277,5760
2022-08-27 00:00:00,0.008812000043690205,0.008875999599695206,0.008812000043690205,0.009178999811410904,0.008727000094950199,1476
2022-08-28 00:00:00,0.008760999888181686,0.008812000043690205,0.008760999888181686,0.009078999981284142,0.008719000034034252,467
2022-08-29 00:00:00,0.009057000279426575,0.00875999964773655,0.009057000279426575,0.009093999862670898,0.008748999796807766,1123
2022-08-30 00:00:00,0.00926200021058321,0.009049000218510628,0.00926200021058321,0.00930000003427267,0.008963000029325485,796
2022-08-31 00:00:00,0.008444000035524368,0.009259999729692936,0.008444000035524368,0.009444000199437141,0.008175999857485294,1502
2022-09-01 00:00:00,0.008189000189304352,0.008444000035524368,0.008189000189304352,0.008577000349760056,0.008128000423312187,1520
2022-09-02 00:00:00,0.008163000456988811,0.008191999979317188,0.008163000456988811,0.008322999812662601,0.008065000176429749,1017
2022-09-03 00:00:00,0.008225999772548676,0.008163000456988811,0.008225999772548676,0.008262000046670437,0.008003000169992447,1794
2022-09-04 00:00:00,0.008150000125169754,0.008225999772548676,0.008150000125169754,0.008232000283896923,0.007916999980807304,2988
2022-09-05 00:00:00,0.008139999583363533,0.008150000125169754,0.008139999583363533,0.00827299989759922,0.00796900037676096,2072
2022-09-06 00:00:00,0.008144999854266644,0.008139999583363533,0.008144999854266644,0.008280999958515167,0.00811699964106083,1153
2022-09-07 00:00:00,0.007797999773174524,0.008144999854266644,0.007797999773174524,0.00814799964427948,0.007679999805986881,361
2022-09-08 00:00:00,0.007896999828517437,0.007797999773174524,0.007896999828517437,0.007903000339865685,0.0077680000104010105,262
2022-09-09 00:00:00,0.008214999921619892,0.007898000068962574,0.008214999921619892,0.008379999548196793,0.007898000068962574,1045
2022-09-10 00:00:00,0.008600999601185322,0.008214999921619892,0.008600999601185322,0.008669000118970871,0.008111000061035156,537
2022-09-11 00:00:00,0.00860700011253357,0.008755000308156013,0.00860700011253357,0.008793000131845474,0.00855099968612194,280
2022-09-12 00:00:00,0.008469000458717346,0.00860700011253357,0.008469000458717346,0.008624999783933163,0.008441000245511532,546
2022-09-13 00:00:00,0.008434999734163284,0.008469000458717346,0.008434999734163284,0.008848000317811966,0.0,1785
2022-09-14 00:00:00,0.008376000449061394,0.008465999737381935,0.008376000449061394,0.008581000380218029,0.008338999934494495,1790
2022-09-15 00:00:00,0.008213999681174755,0.008375000208616257,0.008213999681174755,0.008485999889671803,0.008197999559342861,477
2022-09-16 00:00:00,0.00817199982702732,0.008213999681174755,0.00817199982702732,0.00836899969726801,0.008066000416874886,1864
2022-09-17 00:00:00,0.008328000083565712,0.008162000216543674,0.008328000083565712,0.00838600005954504,0.008162000216543674,772
2022-09-18 00:00:00,0.008053000085055828,0.008314999751746655,0.008053000085055828,0.009444000199437141,0.008043999783694744,2328
2022-09-19 00:00:00,0.008191999979317188,0.008053000085055828,0.008191999979317188,0.008191999979317188,0.007865999825298786,368
2022-09-20 00:00:00,0.008089999668300152,0.008191999979317188,0.008089999668300152,0.008220000192523003,0.008066000416874886,2019
2022-09-21 00:00:00,0.008067999966442585,0.008089999668300152,0.008067999966442585,0.00811699964106083,0.007859000004827976,390
2022-09-22 00:00:00,0.008112999610602856,0.008061000145971775,0.008112999610602856,0.00817899964749813,0.007985999807715416,1880
2022-09-23 00:00:00,0.008057000115513802,0.008112999610602856,0.008057000115513802,0.008155999705195427,0.007912999950349331,359
2022-09-24 00:00:00,0.00803299993276596,0.008057000115513802,0.00803299993276596,0.008111000061035156,0.007973999716341496,250
2022-09-25 00:00:00,0.008027000352740288,0.008039000444114208,0.008027000352740288,0.008220000192523003,0.007964000105857849,419
2022-09-26 00:00:00,0.008396999910473824,0.00802600011229515,0.008396999910473824,0.008457999676465988,0.007826999761164188,68
2022-09-27 00:00:00,0.00812199991196394,0.008396999910473824,0.00812199991196394,0.008546000346541405,0.008111000061035156,841
2022-09-28 08:59:00,0.0077220238745212555,0.008122708648443222,0.0077220238745212555,0.008147872984409332,0.007719725836068392,525
