timestamp,adjclose,open,close,volume,low,high
2019-07-16 00:00:00,0.018497999757528305,0.0160520002245903,0.018497999757528305,130879,0.01582000032067299,0.018699999898672104
2019-07-17 00:00:00,0.017500000074505806,0.01845099963247776,0.017500000074505806,158965,0.014771999791264534,0.022220000624656677
2019-07-18 00:00:00,0.019847000017762184,0.017501000314950943,0.019847000017762184,168293,0.01672299951314926,0.02138799987733364
2019-07-19 00:00:00,0.01741800084710121,0.019847000017762184,0.01741800084710121,140763,0.015721000730991364,0.019891999661922455
2019-07-20 00:00:00,0.016155999153852463,0.0174189992249012,0.016155999153852463,54800,0.015065000392496586,0.017504999414086342
2019-07-21 00:00:00,0.015138999558985233,0.016155999153852463,0.015138999558985233,15067,0.014719000086188316,0.016235999763011932
2019-07-22 00:00:00,0.015104999765753746,0.015138999558985233,0.015104999765753746,21141,0.01484999991953373,0.015905000269412994
2019-07-23 00:00:00,0.012594000436365604,0.015104999765753746,0.012594000436365604,146186,0.011039000004529953,0.015169000253081322
2019-07-24 00:00:00,0.011273999698460102,0.012594000436365604,0.011273999698460102,162320,0.010622000321745872,0.01322800014168024
2019-07-25 00:00:00,0.01610499992966652,0.011194000020623207,0.01610499992966652,167008,0.01040599960833788,0.01610499992966652
2019-07-26 00:00:00,0.013992000371217728,0.016047999262809753,0.013992000371217728,98814,0.013016999699175358,0.019139999523758888
2019-07-27 00:00:00,0.014287999831140041,0.013992000371217728,0.014287999831140041,69630,0.013341999612748623,0.016499999910593033
2019-07-28 00:00:00,0.014832000248134136,0.014287999831140041,0.014832000248134136,60410,0.013492000289261341,0.015287999995052814
2019-07-29 00:00:00,0.014340999536216259,0.014773000031709671,0.014340999536216259,70393,0.013712000101804733,0.01512799970805645
2019-07-30 00:00:00,0.014494000002741814,0.014414999634027481,0.014494000002741814,66117,0.013659999705851078,0.014712000265717506
2019-07-31 00:00:00,0.014337999746203423,0.014479000121355057,0.014337999746203423,57097,0.013620000332593918,0.014569999650120735
2019-08-01 00:00:00,0.014258000068366528,0.014282000251114368,0.014258000068366528,68654,0.01355700008571148,0.01459600031375885
2019-08-02 00:00:00,0.014643999747931957,0.014259999617934227,0.014643999747931957,63659,0.014088000170886517,0.014800000004470348
2019-08-03 00:00:00,0.014162000268697739,0.014626000076532364,0.014162000268697739,50331,0.013902000151574612,0.01481700036674738
2019-08-04 00:00:00,0.013930000364780426,0.014116999693214893,0.013930000364780426,66113,0.013818999752402306,0.014391000382602215
2019-08-05 00:00:00,0.013547999784350395,0.013949999585747719,0.013547999784350395,59670,0.013352000154554844,0.01423299964517355
2019-08-06 00:00:00,0.013515999540686607,0.01347499992698431,0.013515999540686607,47180,0.012833000160753727,0.014289000071585178
2019-08-07 00:00:00,0.012783999554812908,0.013515999540686607,0.012783999554812908,666735,0.010332000441849232,0.013701999559998512
2019-08-08 00:00:00,0.012349000200629234,0.012783999554812908,0.012349000200629234,146113,0.012051000259816647,0.012880999594926834
2019-08-09 00:00:00,0.012388000264763832,0.01234699971973896,0.012388000264763832,51734,0.012223999947309494,0.012883000075817108
2019-08-10 00:00:00,0.01261099986732006,0.012388000264763832,0.01261099986732006,51351,0.012264000251889229,0.012981999665498734
2019-08-11 00:00:00,0.012621000409126282,0.012556999921798706,0.012621000409126282,46576,0.012263000011444092,0.012795999646186829
2019-08-12 00:00:00,0.012466000393033028,0.012618999928236008,0.012466000393033028,51899,0.01232299953699112,0.012656999751925468
